,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
343,000040,东旭蓝天,0.06,357.14,,2.23,,2987.31,360.25,,04-30
344,000564,西安民生,0.03,-40.35,,1.0,,2322.86,-3.35,,04-30
345,601186,中国铁建,0.19,5.0,,2.28,,257178.7,18.13,,04-30
346,600644,乐山电力,0.06,156.52,,3.12,,3202.74,156.61,,04-30
347,000859,国风塑业,-0.01,-14.0,,-0.68,,-950.83,11.28,,04-30
348,000800,一汽轿车,-0.26,-407.33,,-4.98,,-42314.53,-407.37,,04-30
349,600169,太原重工,-0.09,-5831.25,,-4.17,,-22220.75,-5899.27,,04-30
350,600892,大晟文化,0.14,-2221.21,,1.26,,1928.27,-4702.54,,04-30
351,601005,重庆钢铁,-0.22,17.65,,-28.42,,-99248.8,19.7,,04-30
352,000007,全新好,0.03,-257.35,,2.05,,766.45,-257.5,,04-30
353,002605,姚记扑克,0.07,-15.91,,2.63,,2785.03,-15.98,,04-30
354,002361,神剑股份,0.07,37.25,,1.66,,2878.24,47.73,,04-30
355,600283,钱江水利,0.01,1.01,,0.19,,343.04,11.72,,04-30
356,000961,中南建设,0.13,6.72,,1.05,,14884.15,7.31,,04-30
357,002268,卫士通,-0.1,38.74,,-3.18,,-4288.96,38.65,,04-30
358,000748,长城信息,0.0,-175.81,,0.12,,384.15,-251.44,,04-30
359,600360,华微电子,0.01,0.0,,0.44,,870.63,12.44,,04-30
360,600368,五洲交通,0.11,175.0,,3.26,,9497.8,155.01,,04-30
361,600112,天成控股,0.01,-18.26,,0.41,,479.77,-18.18,,04-30
362,000712,锦龙股份,0.08,-63.64,,2.2,,7529.65,-62.01,,04-30
363,600551,时代出版,0.22,5.29,,2.65,,11287.38,5.3,,04-30
364,002150,通润装备,0.06,20.0,,2.25,,1410.49,10.64,,04-30
365,000902,新洋丰,0.33,13.79,,4.52,,21662.26,23.6,,04-30
366,002369,卓翼科技,0.01,-116.67,,0.34,,454.22,-115.9,,04-30
367,600477,杭萧钢构,0.05,125.0,,2.19,,3660.06,238.92,,04-30
368,600533,栖霞建设,0.01,46.03,,0.24,,965.22,46.01,,04-30
369,300135,宝利国际,0.01,-61.54,,0.42,,484.25,-26.68,,04-30
370,600158,中体产业,-0.01,-204.65,,-0.73,,-1135.22,-204.67,,04-30
371,600287,江苏舜天,0.05,10.25,,1.68,,2115.68,10.43,,04-30
372,600007,中国国贸,0.18,20.0,,3.07,,17633.22,16.06,,04-30
373,601899,紫金矿业,0.0,-84.21,,0.23,,6376.07,-84.64,,04-30
374,600033,福建高速,0.06,8.89,,2.11,,17142.35,8.82,,04-30
375,600623,华谊集团,0.07,-179.12,,0.94,,15201.06,-288.62,,04-30
376,600071,凤凰光学,-0.05,321.54,,-2.56,,-1298.03,319.0,,04-30
377,600657,信达地产,-0.1,400.0,,-1.78,,-14875.31,403.19,,04-30
378,002578,闽发铝业,0.01,-83.33,,0.49,,477.57,-51.69,,04-30
379,000759,中百集团,0.01,-91.86,,0.13,,387.3,-92.17,,04-30
380,600121,郑州煤电,-0.12,-590.53,,-3.54,,-12099.41,-589.93,,04-30
381,002024,苏宁云商,-0.04,-0.0,,-0.98,,-29611.8,-10.79,,04-30
382,600150,中国船舶,0.08,-6.67,,0.66,,11571.92,-7.04,,04-30
383,000546,金圆股份,-0.03,-43.54,,-1.07,,-1986.29,-43.56,,04-30
384,000528,柳工,0.01,-79.6,,0.17,,1499.8,-79.56,,04-30
385,002423,*ST中特,-0.04,75.0,,-1.17,,-2120.93,74.71,,04-30
386,600975,新五丰,0.17,-288.89,,4.91,,5388.46,-350.46,,04-30
387,002188,巴士在线,0.03,-200.0,,0.42,,839.04,-304.29,,04-30
388,601727,上海电气,0.04,-27.95,,1.25,,46941.7,-27.92,,04-30
389,000593,大通燃气,0.01,-12.5,,0.31,,203.22,-9.36,,04-30
390,002444,巨星科技,0.1,11.11,,2.24,,10652.46,22.66,,04-30
391,600377,宁沪高速,0.15,8.86,,3.71,,77369.03,8.83,,04-30
392,002028,思源电气,0.08,-11.11,,1.18,,4887.78,-7.94,,04-30
393,600485,信威集团,0.16,60.0,,4.04,,46424.98,51.87,,04-30
394,600190,锦州港,0.01,-81.4,,0.23,,1340.44,-81.31,,04-30
395,000987,越秀金控,0.17,-5.56,,2.69,,6057.41,-5.77,,04-30
396,600015,华夏银行,0.41,-10.87,13.29,3.7,-9.55,443100.0,7.13,,04-30
397,000572,海马汽车,0.05,-35.32,,1.13,,8367.66,-35.38,,04-30
398,000976,春晖股份,0.0,-118.55,,2.35,,566.3,-138.97,,04-30
399,000990,诚志股份,-0.05,-747.14,,-0.7,,-1756.85,-760.42,,04-30
400,000880,潍柴重机,0.02,-39.75,,0.52,,666.16,-31.65,,04-30
401,600651,飞乐音响,0.02,-50.0,,0.63,,2059.62,-50.81,,04-30
402,600129,太极集团,2.15,4388.33,,70.13,,91969.54,4390.14,,04-30
403,600139,西部资源,-0.07,108.05,1.48,-4.44,0.18,-4450.08,108.01,,04-30
404,603117,万林股份,0.04,-20.0,,1.3,,1759.5,-7.49,,04-30
405,601011,宝泰隆,0.0,-104.25,,0.05,,228.94,-111.76,,04-30
406,600222,太龙药业,0.0,-126.74,,0.09,,129.29,-126.32,,04-30
407,000155,*ST川化,-0.07,-36.36,,,,-3457.42,-35.37,,04-30
408,002412,汉森制药,0.1,-0.62,,2.31,,2843.75,-0.65,,04-30
409,603861,白云电器,0.07,-11.35,,1.86,,2558.28,-11.44,,04-30
410,600883,博闻科技,-0.01,-105.54,,-0.23,,-150.69,-105.53,,04-30
411,600478,科力远,-0.04,-22.13,,-2.35,,-3482.39,51.26,,04-30
412,002031,巨轮智能,0.02,-77.78,,0.45,,1353.6,-71.8,,04-30
413,600777,新潮能源,-0.02,-60.0,,-0.41,,-1423.89,-51.04,,04-30
414,600352,浙江龙盛,0.09,-87.75,4.33,2.18,-0.59,30366.94,-73.95,,04-30
415,600401,海润光伏,0.0,-82.78,,0.25,,1250.53,-47.26,,04-30
416,002325,洪涛股份,0.08,-27.27,,2.49,,8203.33,-3.78,,04-30
417,600746,江苏索普,0.0,-115.13,,0.3,,124.64,-115.02,,04-30
418,000951,中国重汽,0.08,-50.0,,0.78,,3564.45,-45.53,,04-30
419,002133,广宇集团,,,,0.02,,44.07,-57.91,,04-30
420,000333,美的集团,0.92,16.46,,7.58,,390725.2,16.91,,04-30
421,600766,园城黄金,0.01,0.0,,2.71,,129.84,8.11,,04-30
422,000543,皖能电力,0.19,-39.38,,3.8,,34669.74,2.2,,04-30
423,601010,文峰股份,0.03,-81.25,,1.33,,5314.17,-55.17,,04-30
424,600189,吉林森工,0.3,-300.0,,6.85,,9413.64,-306.98,,04-30
425,002712,思美传媒,0.27,46.63,,1.96,,2365.07,47.13,,04-30
426,002439,启明星辰,-0.01,-70.0,,-0.28,,-528.63,-46.71,,04-30
427,000518,四环生物,-0.0,-109.18,,-0.16,,-95.52,-109.46,,04-30
428,002419,天虹商场,0.23,15.0,,3.28,,18367.31,15.66,,04-30
429,600992,贵绳股份,0.02,0.63,,0.29,,390.0,0.51,,04-30
430,002715,登云股份,-0.05,-1141.67,,-1.0,,-414.17,-1047.39,,04-30
431,601601,中国太保,0.24,-55.56,14.61,1.7,1.77,219900.0,-55.15,,04-30
432,002340,格林美,0.05,0.0,,1.0,,6602.8,48.85,,04-30
433,600321,国栋建设,-0.01,143.66,1.76,-0.71,-0.02,-1893.8,144.58,,04-30
434,000789,万年青,0.01,-93.98,,0.2,,524.4,-90.93,,04-30
435,002274,华昌化工,0.01,-108.66,,0.14,,404.74,-110.96,,04-30
436,600191,华资实业,0.0,-95.56,,0.09,,201.22,-95.51,,04-30
437,000402,金融街,0.26,-3.7,,3.01,,77995.16,-2.21,,04-30
438,600408,安泰集团,-0.12,-50.0,,-8.03,,-11939.81,-50.53,,04-30
439,603997,继峰股份,0.14,-6.67,,4.36,,5944.62,13.74,,04-30
440,002118,紫鑫药业,0.02,100.0,,0.53,,1062.46,119.97,,04-30
441,000679,大连友谊,0.05,-85.71,,1.41,,1784.96,-85.71,,04-30
442,000031,中粮地产,0.11,175.0,,3.14,,19047.47,164.82,,04-30
443,600645,中源协和,-0.02,-104.76,,-0.4,,-618.5,-103.85,,04-30
444,000564,西安民生,0.03,-40.35,,1.0,,2322.86,-3.35,,04-30
445,601186,中国铁建,0.19,5.0,,2.28,,257178.7,18.13,,04-30
446,600644,乐山电力,0.06,156.52,,3.12,,3202.74,156.61,,04-30
447,000859,国风塑业,-0.01,-14.0,,-0.68,,-950.83,11.28,,04-30
448,000800,一汽轿车,-0.26,-407.33,,-4.98,,-42314.53,-407.37,,04-30
449,600169,太原重工,-0.09,-5831.25,,-4.17,,-22220.75,-5899.27,,04-30
450,600892,大晟文化,0.14,-2221.21,,1.26,,1928.27,-4702.54,,04-30
451,601005,重庆钢铁,-0.22,17.65,,-28.42,,-99248.8,19.7,,04-30
452,000007,全新好,0.03,-257.35,,2.05,,766.45,-257.5,,04-30
453,002605,姚记扑克,0.07,-15.91,,2.63,,2785.03,-15.98,,04-30
454,002361,神剑股份,0.07,37.25,,1.66,,2878.24,47.73,,04-30
455,600283,钱江水利,0.01,1.01,,0.19,,343.04,11.72,,04-30
456,000961,中南建设,0.13,6.72,,1.05,,14884.15,7.31,,04-30
457,002268,卫士通,-0.1,38.74,,-3.18,,-4288.96,38.65,,04-30
458,000748,长城信息,0.0,-175.81,,0.12,,384.15,-251.44,,04-30
459,600360,华微电子,0.01,0.0,,0.44,,870.63,12.44,,04-30
460,600240,华业资本,0.13,-533.33,,4.04,,18924.97,-525.88,,04-30
461,000338,潍柴动力,0.11,-63.33,,1.39,,44256.38,-26.26,,04-30
462,002625,龙生股份,0.03,0.0,,1.62,,864.76,6.53,,04-30
463,600423,柳化股份,-0.22,144.44,,-11.9,,-8840.23,153.01,,04-30
464,300013,新宁物流,0.02,233.33,,0.46,,587.57,423.47,,04-30
465,000166,申万宏源,0.07,-63.16,,2.09,,104670.01,-59.22,,04-30
466,002166,莱茵生物,0.04,33.33,,2.07,,1668.17,387.25,,04-30
467,000693,ST华泽,-0.04,180.3,,-0.37,,-2008.84,179.7,,04-30
468,000932,华菱钢铁,-0.27,379.43,,-11.87,,-81531.6,379.56,,04-30
469,600686,金龙汽车,0.09,0.0,,1.44,,5629.27,42.82,,04-30
470,000690,宝新能源,0.09,0.0,,3.12,,16040.84,6.24,,04-30
471,000040,东旭蓝天,0.06,357.14,,2.23,,2987.31,360.25,,04-30
472,600287,江苏舜天,0.05,10.25,,1.68,,2115.68,10.43,,04-30
473,600007,中国国贸,0.18,20.0,,3.07,,17633.22,16.06,,04-30
474,601899,紫金矿业,0.0,-84.21,,0.23,,6376.07,-84.64,,04-30
475,600033,福建高速,0.06,8.89,,2.11,,17142.35,8.82,,04-30
476,600623,华谊集团,0.07,-179.12,,0.94,,15201.06,-288.62,,04-30
477,600071,凤凰光学,-0.05,321.54,,-2.56,,-1298.03,319.0,,04-30
478,600657,信达地产,-0.1,400.0,,-1.78,,-14875.31,403.19,,04-30
479,002578,闽发铝业,0.01,-83.33,,0.49,,477.57,-51.69,,04-30
480,000759,中百集团,0.01,-91.86,,0.13,,387.3,-92.17,,04-30
481,600121,郑州煤电,-0.12,-590.53,,-3.54,,-12099.41,-589.93,,04-30
482,002024,苏宁云商,-0.04,-0.0,,-0.98,,-29611.8,-10.79,,04-30
483,600150,中国船舶,0.08,-6.67,,0.66,,11571.92,-7.04,,04-30
484,000546,金圆股份,-0.03,-43.54,,-1.07,,-1986.29,-43.56,,04-30
485,000528,柳工,0.01,-79.6,,0.17,,1499.8,-79.56,,04-30
486,002423,*ST中特,-0.04,75.0,,-1.17,,-2120.93,74.71,,04-30
487,600975,新五丰,0.17,-288.89,,4.91,,5388.46,-350.46,,04-30
488,002188,巴士在线,0.03,-200.0,,0.42,,839.04,-304.29,,04-30
489,601727,上海电气,0.04,-27.95,,1.25,,46941.7,-27.92,,04-30
490,000593,大通燃气,0.01,-12.5,,0.31,,203.22,-9.36,,04-30
491,002444,巨星科技,0.1,11.11,,2.24,,10652.46,22.66,,04-30
492,600368,五洲交通,0.11,175.0,,3.26,,9497.8,155.01,,04-30
493,600112,天成控股,0.01,-18.26,,0.41,,479.77,-18.18,,04-30
494,000712,锦龙股份,0.08,-63.64,,2.2,,7529.65,-62.01,,04-30
495,600551,时代出版,0.22,5.29,,2.65,,11287.38,5.3,,04-30
496,002150,通润装备,0.06,20.0,,2.25,,1410.49,10.64,,04-30
497,000902,新洋丰,0.33,13.79,,4.52,,21662.26,23.6,,04-30
498,002369,卓翼科技,0.01,-116.67,,0.34,,454.22,-115.9,,04-30
499,600477,杭萧钢构,0.05,125.0,,2.19,,3660.06,238.92,,04-30
500,600533,栖霞建设,0.01,46.03,,0.24,,965.22,46.01,,04-30
501,300135,宝利国际,0.01,-61.54,,0.42,,484.25,-26.68,,04-30
502,600158,中体产业,-0.01,-204.65,,-0.73,,-1135.22,-204.67,,04-30
503,600511,国药股份,0.26,12.55,,3.97,,12278.32,12.56,,04-29
504,601989,中国重工,0.01,-42.86,,,,21131.63,-45.17,,04-29
505,601801,皖新传媒,0.27,12.5,,4.19,,24514.08,10.42,,04-29
506,600078,澄星股份,0.02,48.25,,0.62,,1116.82,47.27,,04-29
507,000585,东北电气,-0.01,76.67,,-1.59,,-466.46,75.5,,04-29
508,600107,美尔雅,-0.01,-7.69,,-0.85,,-447.49,-1.47,,04-29
509,300343,联创互联,0.11,1620.97,,0.79,,1335.01,2610.68,,04-29
510,002765,蓝黛传动,0.13,0.0,,2.77,,2792.98,40.79,,04-29
511,000816,智慧农业,0.01,-45.38,,0.3,,1009.2,-45.39,,04-29
512,601519,大智慧,-0.09,-600.0,,-6.66,,-16798.3,-590.89,,04-29
513,600717,天津港,0.17,6.25,,1.94,,28384.06,4.94,,04-29
514,600744,华银电力,0.01,-93.75,,0.52,,2025.22,-82.61,,04-29
515,002475,立讯精密,0.16,-11.11,,3.54,,19926.16,30.6,,04-29
516,000540,中天城投,0.21,35.99,,7.6,,99680.61,47.9,,04-29
517,600188,兖州煤业,0.05,40.9,,0.62,,24749.9,13.61,,04-29
518,601607,上海医药,0.33,21.31,,2.93,,88940.69,21.29,,04-29
519,600250,南纺股份,-0.08,-68.0,,-6.58,,-2092.32,-67.78,,04-29
520,000839,中信国安,0.06,20.39,,1.32,,8702.55,20.38,,04-29
521,600856,中天能源,0.08,-16.14,,2.55,,4814.86,53.65,,04-29
522,002309,中利科技,0.02,-122.22,,0.24,,1111.75,-121.11,,04-29
523,000908,景峰医药,0.05,-8.2,,1.85,,4035.01,-3.29,,04-29
524,002221,东华能源,0.1,233.33,,2.15,,7015.62,237.88,,04-29
525,002627,宜昌交运,0.09,-17.12,,1.36,,1259.78,-17.15,,04-29
526,002179,中航光电,0.28,52.66,,4.76,,16572.94,98.42,,04-29
527,002141,蓉胜超微,0.0,-123.67,,0.23,,72.05,-123.5,,04-29
528,000681,视觉中国,0.04,28.32,,1.23,,2571.24,34.21,,04-29
529,000678,襄阳轴承,-0.02,66.67,,-0.65,,-639.89,61.24,,04-29
530,600428,中远航运,0.0,-99.67,,0.01,,91.84,-99.64,,04-29
531,600037,歌华有线,0.13,31.29,,1.59,,18458.2,71.63,,04-29
532,600540,新赛股份,-0.01,-33.96,,-0.6,,-658.35,-14.4,,04-29
533,600581,*ST八钢,-0.58,5.45,,,,-44740.91,6.3,,04-29
534,600420,现代制药,0.13,-27.81,,2.82,,3794.47,-27.82,,04-29
535,002399,海普瑞,0.25,8.7,,2.27,,19587.85,5.7,,04-29
536,600642,申能股份,0.13,-15.23,,2.43,,58235.15,-15.24,,04-29
537,002590,万安科技,0.05,-37.5,,2.04,,2236.62,39.2,,04-29
538,002558,世纪游轮,-0.26,-25.71,,-3.02,,-1722.75,-23.9,,04-29
539,000861,海印股份,0.02,-50.0,,1.22,,3437.84,-25.39,,04-29
540,002213,特尔佳,0.02,100.0,,0.91,,318.46,23.58,,04-29
541,002521,齐峰新材,0.04,-73.33,,0.56,,1883.43,-70.15,,04-29
542,000801,四川九洲,0.03,29.79,,0.7,,1562.22,44.58,,04-29
543,600166,福田汽车,0.02,-42.11,,0.4,,7428.71,-40.79,,04-29
544,600200,江苏吴中,-0.01,55.56,,-0.62,,-949.76,74.3,,04-29
545,300496,中科创达,0.33,-33.92,,3.31,,3269.19,-11.88,,04-29
546,600985,雷鸣科化,0.06,-40.0,,1.32,,1470.79,-15.7,,04-29
547,600230,*ST沧大,-0.22,-50.17,,-5.79,,-6369.41,-50.17,,04-29
548,603688,石英股份,0.06,-31.87,,1.12,,1281.27,-31.93,,04-29
549,002606,大连电瓷,0.11,-320.0,,2.87,,2181.94,-302.89,,04-29
550,002203,海亮股份,0.08,7.26,,3.44,,13334.9,15.76,,04-29
551,600212,*ST江泉,0.03,-201.96,,1.97,,1332.59,-202.29,,04-29
552,600307,酒钢宏兴,-0.04,-27.18,,-2.98,,-26675.34,-27.2,,04-29
553,600810,神马股份,0.02,100.0,,0.45,,1094.52,97.47,,04-29
554,603988,中电电机,0.14,-22.39,,1.81,,1114.01,-22.82,,04-29
555,600784,鲁银投资,0.13,-1000.0,,4.87,,7159.87,-1002.8,,04-29
556,600359,新农开发,-0.04,-300.0,,-2.1,,-1699.81,-314.18,,04-29
557,600035,楚天高速,0.09,-50.0,,3.28,,13648.11,-36.96,,04-29
558,603601,再升科技,0.12,144.24,,5.2,,1807.94,470.85,,04-29
559,600235,民丰特纸,0.01,-125.0,,0.0,,251.86,-125.8,,04-29
560,002209,达意隆,0.01,-71.13,,0.16,,109.15,-71.18,,04-29
561,600418,江淮汽车,0.19,11.76,,3.27,,27969.04,30.02,,04-29
562,000078,海王生物,0.05,43.09,,2.16,,3935.15,42.85,,04-29
563,000612,焦作万方,-0.03,-208.7,,-0.6,,-2934.26,-206.82,,04-29
564,002650,加加食品,0.05,-60.0,,2.94,,5497.86,3.7,,04-29
565,300433,蓝思科技,0.25,-63.42,,1.57,,16503.24,-59.32,,04-29
566,600643,爱建集团,0.08,-31.62,,1.99,,11527.35,-10.65,,04-29
567,600522,中天科技,0.3,91.38,,3.04,,31535.55,131.66,,04-29
568,002750,龙津药业,0.08,-72.83,,2.64,,1600.96,8.88,,04-29
569,000039,中集集团,0.13,-30.63,,1.44,,41044.4,-17.49,,04-29
570,002665,首航节能,0.02,-33.33,,0.42,,1162.13,52.29,,04-29
571,600550,保变电气,0.01,-93.33,,4.29,,1317.63,-94.12,,04-29
572,000016,深康佳A,0.0,-45.31,,0.3,,842.95,8.73,,04-29
573,600031,三一重工,0.01,192.68,,0.38,,9016.3,185.54,,04-29
574,600654,中安消,0.04,300.0,,1.89,,5546.07,223.22,,04-29
575,000895,双汇发展,0.33,-22.23,,6.19,,107414.14,16.65,,04-29
576,002763,汇洁股份,0.34,-33.33,,4.72,,7271.54,-12.81,,04-29
577,002510,天汽模,0.05,25.0,,1.1,,1978.28,10.83,,04-29
578,000623,吉林敖东,0.41,-37.88,,2.09,,36341.02,-38.07,,04-29
579,600149,廊坊发展,-0.03,841.67,,-6.35,,-1288.35,839.89,,04-29
580,600466,蓝光发展,-0.05,-16.97,,-1.09,,-9614.8,-5.52,,04-29
581,600738,兰州民百,0.07,-21.69,3.27,2.0,-0.27,2388.15,-21.61,,04-29
582,000550,江铃汽车,0.48,-28.36,,3.39,,41356.41,-27.96,,04-29
583,601101,昊华能源,-0.08,-500.0,,-1.55,,-10117.65,-629.59,,04-29
584,600175,美都能源,-0.04,-485.0,,-2.12,,-9438.28,-371.66,,04-29
585,601001,大同煤业,0.26,-244.44,,8.62,,43848.32,-247.06,,04-29
586,002343,慈文传媒,0.07,0.57,,1.83,,2050.18,48.72,,04-29
587,002567,唐人神,0.05,30.54,,0.99,,2380.67,52.13,,04-29
588,600893,中航动力,-0.05,150.0,,-0.68,,-10156.81,146.14,,04-29
589,002052,同洲电子,-0.01,-433.33,,-0.62,,-908.71,-547.52,,04-29
590,600917,重庆燃气,0.06,20.0,,2.69,,9491.65,13.14,,04-29
591,600824,益民集团,0.04,-31.25,,2.37,,4685.38,-16.92,,04-29
592,300016,北陆药业,0.06,-4.12,,2.28,,2051.41,0.41,,04-29
593,002260,德奥通航,-0.01,-83.01,,-0.7,,-229.43,-83.09,,04-29
594,600091,ST明科,-0.04,-50.0,,-2.2,,-1905.27,-29.15,,04-29
595,600297,广汇汽车,0.13,1174.29,,3.44,,73601.81,19837.91,,04-29
596,002152,广电运通,0.17,-10.53,,3.89,,17885.97,4.97,,04-29
597,000671,阳光城,0.03,-78.57,,1.03,,12433.51,-30.88,,04-29
598,002642,荣之联,0.01,-29.88,,0.13,,481.93,-26.57,,04-29
599,002127,南极电商,0.02,100.0,,1.31,,1631.28,299.72,,04-29
600,600135,乐凯胶片,0.04,1106.25,,0.89,,1440.58,1229.91,,04-29
601,601388,怡球资源,-0.03,-175.0,,-0.73,,-1543.58,-176.91,,04-29
602,600351,亚宝药业,0.09,-10.0,,2.57,,6972.85,1.78,,04-29
603,600012,皖通高速,0.15,13.89,,3.08,,25421.39,13.85,,04-29
604,000927,一汽夏利,-0.1,-35.11,,-11.49,,-16688.55,-35.11,,04-29
605,601777,力帆股份,0.09,-7.12,,1.62,,11126.58,-5.63,,04-29
606,000420,吉林化纤,0.0,-106.53,,0.26,,256.24,-106.49,,04-29
607,600685,中船防务,0.0,-100.45,,0.01,,103.6,-100.51,,04-29
608,600715,文投控股,0.22,-650.0,,4.46,,18018.23,-2226.94,,04-29
609,000563,陕国投A,0.05,-24.39,,1.91,,14475.85,92.43,,04-29
610,600155,宝硕股份,-0.02,-60.0,,-2.96,,-1032.5,-58.67,,04-29
611,601018,宁波港,0.05,-16.67,2.56,2.03,0.03,65822.7,-13.96,,04-29
612,002429,兆驰股份,0.07,-10.55,,2.14,,10439.92,-10.74,,04-29
613,600995,文山电力,0.18,-10.0,,5.64,,8509.66,-12.64,,04-29
614,600221,海南航空,0.12,56.48,,4.07,,144105.7,56.46,,04-29
615,002722,金轮股份,0.14,100.0,,1.89,,2241.12,155.11,,04-29
616,601288,农业银行,0.16,-5.88,3.64,4.68,0.59,5468800.0,1.06,,04-29
617,000603,盛达矿业,0.04,-33.33,,2.11,,2041.49,-35.56,,04-29
618,600819,耀皮玻璃,0.01,-110.0,,0.16,,448.35,-110.57,,04-29
619,002280,联络互动,0.05,-76.19,,2.24,,9727.17,62.78,,04-29
620,600755,厦门国贸,0.23,187.5,,4.52,,37744.99,194.42,,04-29
621,002546,新联电子,0.04,-65.0,,1.64,,2453.78,0.47,,04-29
622,600795,国电电力,0.09,4.65,,3.66,,181784.89,7.37,,04-29
623,600381,ST春天,0.03,7.12,,1.27,,2277.74,50.74,,04-29
624,002393,力生制药,0.23,-11.54,,1.43,,4268.94,-9.01,,04-29
625,600764,中电广通,0.02,-34.38,,1.43,,696.33,-34.05,,04-29
626,002189,利达光电,-0.0,-80.0,,-0.05,,-27.38,-70.19,,04-29
627,600369,西南证券,0.06,-82.35,,1.8,,34381.95,-64.38,,04-29
628,600539,ST狮头,-0.03,316.67,,-1.22,,-573.59,323.98,,04-29
629,600187,国中水务,-0.01,-169.31,,-0.4,,-1018.93,-169.22,,04-29
630,000862,银星能源,-0.15,1362.0,,-5.16,,-7918.88,1361.98,,04-29
631,600580,卧龙电气,0.06,-34.35,,1.44,,7120.77,-27.31,,04-29
632,600613,神奇制药,0.07,-36.36,,1.69,,3774.97,-19.81,,04-29
633,002591,恒大高新,0.02,-19.9,,0.57,,399.61,-20.28,,04-29
634,000912,泸天化,-0.07,-4.11,,-5.36,,-3890.34,-9.42,,04-29
635,601866,中海集运,-0.07,-445.54,,-4.6,,-85947.52,-445.17,,04-29
636,600085,同仁堂,0.19,4.92,,3.63,,26292.71,9.67,,04-29
637,600217,中再资环,0.0,-100.22,,0.03,,22.79,-100.39,,04-29
638,601985,中国核电,0.07,-29.35,,2.65,,100975.72,-6.19,,04-29
639,601038,一拖股份,0.09,1.98,,1.96,,9248.54,1.96,,04-29
640,600693,东百集团,0.05,-57.81,,1.24,,2267.83,-44.78,,04-29
641,600133,东湖高新,0.02,49.61,,0.7,,1206.68,49.99,,04-29
642,600725,*ST云维,-0.24,-27.13,,,,-14741.71,-26.97,,04-29
643,002497,雅化集团,0.02,-45.5,,0.94,,2090.12,6.46,,04-29
644,000536,华映科技,0.08,99.23,,2.09,,6086.25,99.11,,04-29
645,601919,中国远洋,-0.44,340.0,,-17.14,,-448379.01,335.7,,04-29
646,000403,ST生化,0.06,20.0,,3.23,,1767.3,28.03,,04-29
647,002406,远东传动,0.05,-50.0,,1.34,,2951.34,4.13,,04-29
648,600876,洛阳玻璃,0.0,-101.25,,0.1,,43.71,-101.36,,04-29
649,002212,南洋股份,0.02,0.0,,0.69,,1241.73,28.58,,04-29
650,002337,赛象科技,-0.01,-150.0,,-0.74,,-890.7,-190.54,,04-29
651,600827,百联股份,0.24,-46.67,,2.67,,40618.24,-47.33,,04-29
652,600306,*ST商城,-0.19,11.76,,,,-3399.59,9.85,,04-29
653,000985,大庆华科,0.01,100.0,,1.5,,74.58,84.69,,04-29
654,002599,盛通股份,0.01,35.0,,0.28,,182.39,114.19,,04-29
655,603166,福达股份,0.02,43.75,,0.55,,1117.38,61.27,,04-29
656,002271,东方雨虹,0.07,-46.15,,1.4,,5593.26,26.59,,04-29
657,600758,红阳能源,0.02,-66.67,,0.43,,2349.84,83.68,,04-29
658,603518,维格娜丝,0.15,-46.43,,1.62,,2249.88,-45.05,,04-29
659,600022,山东钢铁,-0.04,33.9,,-2.02,,-33291.76,75.25,,04-29
660,000554,泰山石油,0.0,-90.48,,0.01,,10.39,-0.1,,04-29
661,603699,纽威股份,0.09,-47.06,,2.72,,6688.44,-46.87,,04-29
662,002432,九安医疗,-0.04,-14.57,,-2.39,,-1440.68,-14.59,,04-29
663,002390,信邦制药,0.03,-57.14,,1.0,,4360.87,31.95,,04-29
664,600900,长江电力,0.11,0.17,,2.05,,188870.19,0.1,,04-29
665,300474,景嘉微,0.23,-2400.0,,5.69,,2307.87,-1765.36,,04-29
666,600862,中航高科,-0.01,-85.71,,-0.34,,-1117.2,-75.46,,04-29
667,600290,华仪电气,0.02,-65.26,,0.36,,1502.32,-49.96,,04-29
668,000665,湖北广电,0.16,6.67,,1.88,,10147.33,4.14,,04-29
669,600835,上海机电,0.21,50.0,,2.67,,21935.58,54.26,,04-29
670,600823,世茂股份,0.13,-40.91,,1.29,,25305.04,0.03,,04-29
671,000958,东方能源,0.31,14.81,,7.14,,17081.81,30.19,,04-29
672,002259,升达林业,-0.02,75.0,,-1.33,,-1126.04,26.47,,04-29
673,002739,万达院线,0.39,-35.0,,4.93,,46342.03,37.07,,04-29
674,002089,新海宜,-0.02,-123.57,,-0.6,,-1134.96,-127.2,,04-29
675,600439,瑞贝卡,0.04,-7.29,,1.57,,3709.83,-7.97,,04-29
676,600372,中航电子,0.03,0.0,,0.88,,5020.89,-15.39,,04-29
677,000680,山推股份,0.01,-122.74,,0.49,,1568.16,-122.83,,04-29
678,002111,威海广泰,0.11,37.5,,2.03,,4099.3,63.02,,04-29
679,002663,普邦园林,0.01,-87.5,,0.22,,935.52,-66.61,,04-29
680,000034,神州数码,-0.01,-120.31,,-0.65,,-591.9,-125.75,,04-29
681,002030,达安基因,0.04,-20.0,,2.0,,2675.42,4.9,,04-29
682,002112,三变科技,0.0,-60.0,,0.18,,87.04,-40.26,,04-29
683,000890,法尔胜,0.01,12.77,,0.19,,202.41,13.9,,04-29
684,600679,上海凤凰,0.01,-740.91,,0.46,,567.37,-818.79,,04-29
685,002542,中化岩土,0.03,-50.0,,1.33,,3492.93,10.75,,04-29
