,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
2575,002789,建艺集团,-0.0754,-0.079,-1.7868,-0.1181,-11.8058
2576,002477,雏鹰农牧,-0.0755,-0.0268,-1.1872,-0.0499,-7.2127
2577,300220,金运激光,-0.0759,-0.0295,,-0.1072,-10.8722
2578,002392,北京利尔,-0.076,-0.0285,,-0.0725,-10.354000000000001
2579,000925,众合科技,-0.0762,-0.0325,-8.1133,-0.0454,-4.6971
2580,000925,众合科技,-0.0762,-0.0325,-8.1133,-0.0454,-4.6971
2581,300291,华录百纳,-0.0763,-0.0306,-0.5354,-0.18,-18.0035
2582,000837,秦川机床,-0.0772,-0.0292,,-0.0601,-7.484
2583,300345,红宇新材,-0.0774,-0.0179,-0.6066,-0.0829,-8.4494
2584,300366,创意信息,-0.0782,-0.0287,-0.4981,-0.1337,-14.4282
2585,002741,光华科技,-0.0784,-0.0751,-1.1671,-0.3942,-50.1861
2586,600320,振华重工,-0.0787,-0.031,-9.4331,-0.0424,-4.5734
2587,600768,宁波富邦,-0.0787,-0.1054,,-0.1141,-11.5598
2588,000761,本钢板材,-0.0788,-0.0518,,-0.07200000000000001,-7.9174
2589,600155,宝硕股份,-0.0795,-0.040999999999999995,-0.1277,-0.0894,-9.4457
2590,300184,力源信息,-0.0796,-0.0809,-1.9442,-0.2565,-25.8193
2591,000838,财信发展,-0.0801,-0.0102,-0.6901,-0.0147,-2.0253
2592,600710,*ST常林,-0.08199999999999999,-0.0381,,-0.10300000000000001,-10.5777
2593,000006,深振业A,-0.0831,-0.0239,-0.6921,-0.037000000000000005,-7.1309
2594,000957,中通客车,-0.085,-0.0857,-1.5235,-0.1231,-13.9114
2595,300411,金盾股份,-0.0854,-0.0342,-0.6682,-0.098,-11.1491
2596,601106,中国一重,-0.0856,-0.0113,,-0.0187,-2.5297
2597,000627,天茂集团,-0.0864,-0.0194,-0.1865,-0.0747,-10.9435
2598,600898,三联商社,-0.0867,-0.1095,-3.2591,-0.2318,-23.1786
2599,002423,*ST中特,-0.0871,-0.0239,,-0.0501,-6.1116
2600,600528,中铁二局,-0.0874,-0.0895,,-0.1011,-11.3433
2601,600169,太原重工,-0.0877,-0.0212,-26.1371,-0.0262,-3.2489999999999997
2602,300442,普丽盛,-0.08800000000000001,-0.0378,-0.9506,-0.1755,-17.5916
2603,600202,哈空调,-0.0888,-0.0269,-4.819,-0.040999999999999995,-4.1722
2604,300484,蓝海华腾,-0.0889,-0.0737,-0.3884,-0.2337,-23.3748
2605,603703,盛洋科技,-0.0889,-0.040999999999999995,-0.9152,-0.1267,-12.6868
2606,600074,保千里,-0.0893,-0.0554,-0.3961,-0.1215,-12.1509
2607,300131,英唐智控,-0.0901,-0.0635,-4.2741,-0.2068,-21.4449
2608,600088,中视传媒,-0.0903,-0.0315,-1.6226,-0.1678,-16.7825
2609,002438,江苏神通,-0.0906,-0.0221,-2.3356,-0.0623,-8.0822
2610,000519,江南红箭,-0.0913,-0.0273,-0.5675,-0.1436,-15.4054
2611,600251,冠农股份,-0.092,-0.0372,-0.9273,-0.086,-8.959
2612,600213,亚星客车,-0.0927,-0.0695,-11.8301,-0.0733,-8.891
2613,002691,冀凯股份,-0.0929,-0.0259,-1.082,-0.165,-20.0247
2614,300141,和顺电气,-0.0949,-0.0332,-1.264,-0.1797,-18.0302
2615,002759,天际股份,-0.095,-0.0603,-0.6571,-0.4604,-46.038999999999994
2616,002312,三泰控股,-0.0952,-0.0197,,-0.0556,-7.7081
2617,300392,腾信股份,-0.0956,-0.0947,-0.9475,-0.2445,-32.5589
2618,600790,轻纺城,-0.0956,-0.0108,-0.2545,-0.0228,-2.3538
2619,300410,正业科技,-0.0967,-0.0444,-0.8778,-0.1448,-14.5696
2620,000678,襄阳轴承,-0.0968,-0.0516,,-0.09300000000000001,-11.3704
2621,600133,东湖高新,-0.0974,-0.0367,-3.786,-0.0416,-6.0005
2622,002349,精华制药,-0.0974,-0.0303,-0.9288,-0.2792,-29.1203
2623,300430,诚益通,-0.0975,-0.037000000000000005,-0.6267,-0.1135,-11.8966
2624,002383,合众思壮,-0.0979,-0.0298,-1.1701,-0.1136,-12.1834
2625,002684,猛狮科技,-0.0982,-0.0338,,-0.07400000000000001,-8.4109
2626,600476,湘邮科技,-0.0994,-0.0596,,-0.1371,-14.3988
2627,603843,正平股份,-0.0996,-0.0921,-2.7118,-0.1258,-12.7141
2628,002685,华东重机,-0.1,-0.1287,-6.8752,-0.4387,-43.8705
2629,300407,凯发电气,-0.1004,-0.0371,-0.6029,-0.1221,-12.8846
2630,300540,深冷股份,-0.1009,-0.0626,-0.718,-0.1067,-10.7099
2631,002482,广田集团,-0.1018,-0.0597,-2.6236,-0.1057,-12.7444
2632,002200,云投生态,-0.1026,-0.03,-2.335,-0.0441,-4.5346
2633,002306,中科云网,-0.1052,-0.2206,-0.7884,-0.2475,-24.7528
2634,600821,津劝业,-0.1055,-0.0322,-11.3923,-0.0484,-4.9122
2635,002146,荣盛发展,-0.1056,-0.024,-0.9616,-0.0306,-4.1638
2636,601969,海南矿业,-0.1057,-0.0192,-10.890999999999998,-0.0759,-8.8449
2637,603169,兰石重装,-0.106,-0.0333,-0.4043,-0.0554,-6.1177
2638,600609,金杯汽车,-0.1062,-0.049,-2.4964,-0.0527,-6.2623
2639,600847,万里股份,-0.1068,-0.0298,,-0.146,-17.3977
2640,603729,龙韵股份,-0.1082,-0.129,-2.9114,-1.181,-118.1
2641,000613,大东海A,-0.1099,-0.0166,,-0.0625,-6.2451
2642,300098,高新兴,-0.11,-0.0277,-0.8439,-0.1369,-14.537
2643,600159,大龙地产,-0.1108,-0.0254,-1.2401,-0.0965,-9.6536
2644,002768,国恩股份,-0.1109,-0.0833,-1.1511,-0.2938,-32.2672
2645,600851,海欣股份,-0.1121,-0.0195,-0.6791,-0.095,-26.9123
2646,603799,华友钴业,-0.1121,-0.0472,,-0.0631,-7.3711
2647,600651,飞乐音响,-0.1122,-0.068,-1.4674,-0.1137,-12.2311
2648,002199,*ST东晶,-0.1129,-0.0276,,-0.0416,-6.0637
2649,002343,慈文传媒,-0.113,-0.0334,-0.4783,-0.053,-9.3354
2650,603598,引力传媒,-0.1132,-0.2331,-8.1758,-0.6279,-62.7898
2651,000953,河池化工,-0.1134,-0.0501,,-0.0543,-5.5869
2652,600346,*ST橡塑,-0.1141,-0.0331,,-0.0399,-4.9724
2653,000409,山东地矿,-0.1154,-0.0451,-2.076,-0.062,-8.1567
2654,600807,天业股份,-0.1163,-0.0269,-1.2315,-0.0392,-4.4633
2655,600280,中央商场,-0.1166,-0.0495,-6.7386,-0.0554,-6.5179
2656,600606,绿地控股,-0.11699999999999999,-0.0404,-3.2823,-0.0459,-6.896
2657,601777,力帆股份,-0.11699999999999999,-0.0576,-3.8075,-0.0793,-8.6372
2658,600738,兰州民百,-0.1172,-0.0649,-1.5546,-0.1557,-15.6068
2659,000806,银河生物,-0.1173,-0.0362,-0.9521,-0.1546,-16.9978
2660,300300,汉鼎宇佑,-0.1176,-0.0518,-1.0606,-0.1016,-10.1566
2661,000585,东北电气,-0.1202,-0.0377,-3.7544,-0.098,-14.6033
2662,300152,科融环境,-0.121,-0.0371,-3.7713,-0.0786,-8.8565
2663,002021,中捷资源,-0.1215,-0.0537,,-0.1434,-14.4925
2664,002740,爱迪尔,-0.1223,-0.087,-1.5233,-0.4459,-44.7943
2665,300237,美晨科技,-0.1257,-0.0512,-1.0955,-0.10400000000000001,-11.2952
2666,600711,盛屯矿业,-0.1265,-0.1027,-5.4486,-0.2004,-35.9184
2667,002529,海源机械,-0.1271,-0.024,-10.4201,-0.1319,-13.3621
2668,603828,柯利达,-0.1289,-0.091,-3.8054,-0.1597,-15.9654
2669,300409,道氏技术,-0.1299,-0.0673,-1.4128,-0.1511,-16.3781
2670,000790,泰合健康,-0.1306,-0.0654,,-0.1767,-18.5832
2671,002121,科陆电子,-0.1318,-0.0289,-1.4751,-0.0378,-5.6116
2672,300435,中泰股份,-0.1319,-0.0658,-0.6604,-0.2125,-25.1955
2673,600421,仰帆控股,-0.1333,-0.0469,-3.4524,-0.0622,-6.5763
2674,300260,新莱应材,-0.1333,-0.055999999999999994,,-0.1596,-16.1624
2675,603616,韩建河山,-0.1343,-0.0548,-3.9003,-0.1255,-12.6769
2676,300374,恒通科技,-0.1344,-0.0531,-1.4045,-0.1666,-20.78
2677,000031,中粮地产,-0.1345,-0.0328,-1.814,-0.0411,-6.8562
2678,000019,深深宝A,-0.1359,-0.0433,,-0.4449,-51.7898
2679,600390,*ST金瑞,-0.1377,-0.0824,,-0.1821,-21.2068
2680,600680,上海普天,-0.138,-0.0546,,-0.0923,-9.249
2681,603108,润达医疗,-0.1392,-0.1338,-2.4526,-0.2962,-31.4073
2682,000996,中国中期,-0.14,-0.0175,-1.2336,-0.1309,-20.8785
2683,600771,广誉远,-0.1401,-0.0563,-6.4337,-0.1822,-18.8304
2684,600408,安泰集团,-0.1411,-0.0505,,-0.0666,-9.1297
2685,000055,方大集团,-0.1412,-0.0807,-5.2791,-0.115,-13.1309
2686,603012,创力集团,-0.1415,-0.0445,-1.1355,-0.1783,-19.8502
2687,600620,天宸股份,-0.1427,-0.0012,-0.1296,-0.0053,-9.1493
2688,300462,华铭智能,-0.1428,-0.0388,-0.6307,-0.1446,-15.1122
2689,002639,雪人股份,-0.1444,-0.0371,-6.2732,-0.1095,-11.7572
2690,600358,国旅联合,-0.1447,-0.0175,-0.9917,-0.0306,-5.0083
2691,000610,西安旅游,-0.1453,-0.0955,-12.8372,-0.3401,-35.9846
2692,600150,中国船舶,-0.1467,-0.0794,,-0.1277,-15.8074
2693,002277,友阿股份,-0.1469,-0.0862,-3.0185,-0.1345,-19.7148
2694,300422,博世科,-0.1484,-0.0719,-1.746,-0.1113,-11.5883
2695,300083,劲胜精密,-0.1486,-0.0604,,-0.1399,-16.089000000000002
2696,002214,大立科技,-0.1494,-0.034,-1.499,-0.1044,-11.2864
2697,000571,新大洲A,-0.1505,-0.0283,-3.9295,-0.0692,-8.8591
2698,600967,北方创业,-0.1509,-0.0931,,-0.34700000000000003,-34.7027
2699,601918,*ST新集,-0.1513,-0.0237,,-0.027999999999999997,-6.1815
2700,002417,三元达,-0.1515,-0.0693,-2.5151,-0.1212,-12.219000000000001
2701,002431,棕榈股份,-0.152,-0.0546,,-0.0843,-13.992
2702,300090,盛运环保,-0.1528,-0.0211,-0.3385,-0.0401,-7.4845
2703,002188,巴士在线,-0.1541,-0.0126,-2.6526,-0.1205,-12.069
2704,600187,国中水务,-0.1551,-0.0181,,-0.0542,-9.9291
2705,002512,达华智能,-0.1558,-0.0416,-1.3968,-0.096,-10.3241
2706,603567,珍宝岛,-0.1562,-0.0544,-0.5587,-0.1646,-17.8953
2707,002356,赫美集团,-0.1565,-0.0757,-1.8934,-0.1962,-20.0046
2708,600215,长春经开,-0.1579,-0.0146,-12.6441,-0.0362,-4.007
2709,002205,国统股份,-0.1582,-0.0371,,-0.0866,-11.157
2710,300340,科恒股份,-0.1585,-0.0653,,-0.3992,-41.4633
2711,000909,数源科技,-0.1585,-0.0846,-15.9392,-0.106,-13.6347
2712,000420,吉林化纤,-0.1587,-0.0621,-65.6848,-0.0981,-10.7236
2713,000732,泰禾集团,-0.1587,-0.0277,-1.859,-0.0347,-7.1231
2714,300316,晶盛机电,-0.1589,-0.0398,-0.8305,-0.2175,-25.2654
2715,300472,新元科技,-0.1594,-0.0679,-1.3537,-0.2669,-28.3835
2716,600877,中国嘉陵,-0.1595,-0.0844,,-0.084,-8.8351
2717,002738,中矿资源,-0.1598,-0.071,-1.2255,-0.2578,-28.516
2718,000157,中联重科,-0.1607,-0.0356,-36.5795,-0.0628,-11.0477
2719,600250,南纺股份,-0.1608,-0.1218,,-0.1449,-14.6083
2720,002379,*ST鲁丰,-0.1615,-0.1145,,-0.2567,-25.6695
2721,600549,厦门钨业,-0.1629,-0.079,,-0.1629,-21.5356
2722,601908,京运通,-0.1643,-0.0246,-1.0856,-0.0582,-9.771
2723,002663,普邦园林,-0.1647,-0.0622,-2.0114,-0.1827,-27.8166
2724,300056,三维丝,-0.1659,-0.0747,-1.6058,-0.1475,-17.5779
2725,600082,海泰发展,-0.1661,-0.0318,-10.9346,-0.0627,-8.3634
2726,600303,曙光股份,-0.1668,-0.0732,-6.8279,-0.0976,-12.1261
2727,600614,鼎立股份,-0.1672,-0.0346,-9.257,-0.0787,-9.2984
2728,002506,协鑫集成,-0.1674,-0.0712,-1.6467,-0.0939,-11.1747
2729,000042,中洲控股,-0.1678,-0.0344,-2.1179,-0.0446,-7.1335
2730,300040,九洲电气,-0.1692,-0.0549,-6.3874,-0.1837,-23.1193
2731,002248,华东数控,-0.1724,-0.0184,,-0.0327,-3.4504
2732,000576,广东甘化,-0.1726,-0.0351,-0.3876,-0.0913,-27.7552
2733,000671,阳光城,-0.1733,-0.0553,-2.2385,-0.0687,-9.6458
2734,000795,英洛华,-0.1735,-0.1014,,-0.2654,-27.9013
2735,000918,嘉凯城,-0.1773,-0.0207,,-0.0229,-3.0371
2736,002473,圣莱达,-0.1774,-0.0393,-5.4231,-0.2408,-24.1907
2737,300178,腾邦国际,-0.1783,-0.0358,-0.7485,-0.0636,-6.6954
2738,600747,大连控股,-0.1785,-0.1324,,-0.6709999999999999,-67.1018
2739,000886,海南高速,-0.1809,-0.0123,,-0.0641,-7.175
2740,600136,当代明诚,-0.1816,-0.0643,-1.14,-0.2552,-32.6992
2741,300080,易成新能,-0.1828,-0.0576,,-0.1428,-21.3816
2742,600084,中葡股份,-0.1853,-0.0143,-2.0291,-0.0371,-5.0521
2743,002535,林州重机,-0.1883,-0.0335,,-0.0587,-6.2523
2744,002015,霞客环保,-0.1896,-0.2087,-0.6856,-2.6882,-268.8234
2745,002587,奥拓电子,-0.1923,-0.0805,-2.6047,-0.518,-55.7443
2746,600086,东方金钰,-0.19399999999999998,-0.1756,-5.6095,-0.2474,-30.3138
2747,300262,巴安水务,-0.195,-0.0749,-1.7381,-0.1231,-13.2727
2748,300486,东杰智能,-0.1954,-0.0755,-1.9667,-0.276,-28.5628
2749,600117,西宁特钢,-0.1976,-0.0471,,-0.0508,-6.2758
2750,600876,洛阳玻璃,-0.1979,-0.0997,-0.9749,-0.1265,-23.0905
2751,002095,生意宝,-0.201,-0.0598,-1.975,-0.4224,-44.0225
2752,601005,重庆钢铁,-0.201,-0.0428,,-0.0476,-7.2314
2753,600209,罗顿发展,-0.2012,-0.0226,,-0.1355,-14.0017
2754,600748,上实发展,-0.204,-0.0495,-2.2332,-0.062,-10.744000000000002
2755,000590,启迪古汉,-0.2055,-0.1031,-2.7069,-0.1587,-22.8668
2756,600532,宏达矿业,-0.2066,-0.0379,,-0.1214,-14.7948
2757,300337,银邦股份,-0.2088,-0.1161,,-0.3077,-34.0955
2758,600249,两面针,-0.2095,-0.0714,,-0.1602,-19.0685
2759,002374,丽鹏股份,-0.2098,-0.075,-2.3082,-0.1595,-16.5428
2760,600806,*ST昆机,-0.2106,-0.0585,,-0.0886,-10.5052
2761,002601,佰利联,-0.2133,-0.0975,-4.7238,-0.1651,-17.8941
2762,600740,山西焦化,-0.2137,-0.0678,,-0.0896,-12.8053
2763,600165,新日恒力,-0.2181,-0.0599,-4.9783,-0.0812,-13.8778
2764,000797,中国武夷,-0.2186,-0.0527,-4.0777,-0.0612,-8.8722
2765,300312,邦讯技术,-0.2189,-0.0707,-16.7566,-0.1376,-14.4221
2766,601001,大同煤业,-0.2226,-0.06,,-0.0946,-21.6493
2767,000592,平潭发展,-0.2238,-0.0567,-5.1572,-0.579,-65.5157
2768,002459,天业通联,-0.2256,-0.0537,,-0.5261,-53.8181
2769,002608,*ST舜船,-0.23199999999999998,-0.0746,,-0.0278,-3.8092
2770,300426,唐德影视,-0.2322,-0.0844,-1.1117,-0.2115,-21.228
2771,300133,华策影视,-0.2331,-0.076,-1.2393,-0.2825,-34.3014
2772,600615,丰华股份,-0.2337,-0.0304,-2.5037,-0.126,-14.3935
2773,000595,宝塔实业,-0.2375,-0.0514,,-0.1342,-15.3056
2774,603698,航天工程,-0.2402,-0.0899,-1.2581,-0.1986,-20.9689
2775,600392,盛和资源,-0.2404,-0.115,-14.2534,-0.2971,-64.3494
2776,300384,三联虹普,-0.2406,-0.0761,-0.7854,-0.2168,-40.7144
2777,000159,国际实业,-0.2435,-0.0561,-2.7549,-0.2156,-27.4373
2778,002452,长高集团,-0.2441,-0.0889,-2.4117,-0.2743,-37.935
2779,600365,通葡股份,-0.2443,-0.1135,-7.965,-0.4515,-45.1458
2780,300495,美尚生态,-0.2468,-0.0824,-1.2989,-0.2012,-22.45
2781,300102,乾照光电,-0.2493,-0.0456,,-0.1686,-26.1807
2782,600730,中国高科,-0.2527,-0.1182,-4.372,-0.2445,-94.3594
2783,300212,易华录,-0.2584,-0.0896,-2.8026,-0.2048,-23.0621
2784,002775,文科园林,-0.2618,-0.1547,-2.8248,-0.41,-43.6095
2785,603789,星光农机,-0.2632,-0.1371,-1.9394,-1.6674,-228.9874
2786,600791,京能置业,-0.2712,-0.0424,-1.6381,-0.0696,-13.0002
2787,002679,福建金森,-0.2827,-0.034,-1.5199,-0.0605,-24.4361
2788,300161,华中数控,-0.2883,-0.1056,,-0.2807,-31.651
2789,300334,津膜科技,-0.2995,-0.0855,-3.3969,-0.2245,-22.7942
2790,600239,云南城投,-0.3004,-0.0267,-5.705,-0.0304,-5.9829
2791,000803,金宇车城,-0.3012,-0.065,,-0.0866,-9.8026
2792,300388,国祯环保,-0.3026,-0.0796,-3.887,-0.1035,-16.6667
2793,300243,瑞丰高材,-0.3034,-0.1961,-5.1618,-0.3137,-31.839000000000002
2794,600223,鲁商置业,-0.3065,-0.0517,-12.7498,-0.0556,-6.4548
2795,600603,*ST兴业,-0.3071,-0.0448,,-0.0289,-3.4402
2796,000710,天兴仪表,-0.3078,-0.1419,,-0.1858,-27.7287
2797,600175,美都能源,-0.3119,-0.102,-21.7264,-0.1509,-26.6117
2798,600767,运盛医疗,-0.3246,-0.027999999999999997,,-0.0746,-7.8904
2799,002432,九安医疗,-0.3254,-0.1579,,-0.6138,-63.0696
2800,600836,界龙实业,-0.3273,-0.1366,-18.7501,-0.1835,-19.1277
2801,000923,河北宣工,-0.3303,-0.0576,-120.6526,-0.081,-8.2691
2802,000691,ST亚太,-0.3334,-0.1217,-2.4568,-0.1811,-33.4573
2803,000979,中弘股份,-0.3343,-0.0215,-1.4744,-0.0304,-8.1024
2804,002072,凯瑞德,-0.3407,-0.0287,,-0.0323,-3.2341
2805,002145,中核钛白,-0.3423,-0.1164,,-0.2292,-27.8523
2806,000090,天健集团,-0.3471,-0.1325,-5.5893,-0.2118,-25.0499
2807,300449,汉邦高科,-0.3486,-0.1939,-3.6754,-0.7382,-73.816
2808,000151,中成股份,-0.3719,-0.1866,-3.3567,-0.322,-32.3067
2809,300270,中威电子,-0.3782,-0.1231,-2.3277,-0.4826,-58.9491
2810,000687,华讯方舟,-0.3855,-0.1288,,-0.2273,-22.8902
2811,002566,益盛药业,-0.3957,-0.1231,-30.8425,-0.3649,-37.8266
2812,600599,熊猫金控,-0.4002,-0.1372,-5.9162,-0.7466,-77.6627
2813,600376,首开股份,-0.4052,-0.0681,-3.7464,-0.0823,-12.5759
2814,000511,*ST烯碳,-0.4052,-0.1187,-200.2722,-0.19,-19.0001
2815,000010,美丽生态,-0.4053,-0.075,-11.9587,-0.1297,-17.2288
2816,002458,益生股份,-0.4327,-0.149,,-0.1824,-20.1462
2817,002093,国脉科技,-0.4353,-0.0761,-5.5322,-0.1446,-34.1852
2818,601588,北辰实业,-0.4399,-0.0667,-4.9752,-0.0889,-17.129
2819,600800,天津磁卡,-0.4444,-0.0913,,-0.1009,-11.3183
2820,000410,沈阳机床,-0.4482,-0.1284,,-0.1428,-20.3073
2821,000760,斯太尔,-0.4548,-0.0809,,-0.45299999999999996,-50.3982
2822,600093,禾嘉股份,-0.455,-0.2447,-6.809,-0.6473,-64.9155
2823,600892,大晟文化,-0.46399999999999997,-0.0033,,-0.0076,-0.7766
2824,600745,中茵股份,-0.4654,-0.0298,,-0.0628,-7.452999999999999
2825,600695,绿庭投资,-0.4687,-0.0885,-2.3718,-0.2301,-55.6865
2826,600665,天地源,-0.4704,-0.0807,-6.8821,-0.0958,-18.1543
2827,300275,梅安森,-0.4777,-0.0771,,-0.2579,-31.6723
2828,000488,晨鸣纸业,-0.4803,-0.1247,-9.9407,-0.1601,-19.9888
2829,600678,四川金顶,-0.4854,-0.0681,-13.5207,-0.07400000000000001,-8.384
2830,000155,*ST川化,-0.4879,-0.2166,,-0.0664,-6.8847
2831,000557,西部创业,-0.494,-0.0341,,-0.0641,-6.4141
2832,601519,大智慧,-0.504,-0.1134,,-1.131,-116.7215
2833,600848,上海临港,-0.5109,-0.0659,-1.899,-0.1328,-24.8277
2834,600846,同济科技,-0.5144,-0.1981,-7.295,-0.3134,-38.6167
2835,600854,春兰股份,-0.5214,-0.0551,-22.0733,-0.2425,-31.4251
2836,000736,中房地产,-0.523,-0.0716,-20.9363,-0.1128,-26.0964
2837,000927,一汽夏利,-0.5296,-0.3054,-94.945,-0.4157,-42.3516
2838,600657,信达地产,-0.5341,-0.0833,-5.3468,-0.1,-17.85
2839,002433,太安堂,-0.536,-0.2166,-6.4998,-0.9355,-103.4013
2840,600769,祥龙电业,-0.5575,-0.1218,-1.8257,-0.2259,-22.594
2841,600485,信威集团,-0.5634,-0.1148,-0.9848,-0.4234,-63.4683
2842,000518,四环生物,-0.5723,-0.1631,,-0.6027,-65.0414
2843,600654,中安消,-0.5808,-0.1792,-4.0974,-0.32799999999999996,-46.721000000000004
2844,600707,彩虹股份,-0.59,-0.0225,-3.2564,-0.0313,-4.9787
2845,000622,*ST恒立,-0.6032,-0.0927,,-0.2083,-35.5947
2846,002337,赛象科技,-0.6099,-0.1279,,-0.6279,-63.7776
2847,600266,北京城建,-0.6136,-0.0879,-3.7957,-0.1291,-21.3745
2848,000620,新华联,-0.6241,-0.0853,-10.0729,-0.1066,-19.7692
2849,603318,派思股份,-0.6521,-0.2358,-12.0266,-0.4667,-48.1981
2850,600783,鲁信创投,-0.6728,-0.0241,-0.5698,-0.0736,-52.9166
2851,600083,博信股份,-0.6764,-0.6564,-4.7236,-1.3671,-139.1103
2852,000711,京蓝科技,-0.691,-0.1674,,-5.9362,-593.6162
2853,300313,天山生物,-0.8103,-0.2194,,-0.4022,-44.3527
2854,000766,通化金马,-0.8147,-0.0387,-23.4514,-0.0843,-9.5982
2855,000402,金融街,-0.825,-0.1215,-5.6694,-0.1675,-48.1344
2856,000995,*ST皇台,-0.9434,-0.1822,-15.5418,-0.2388,-23.8841
2857,600322,天房发展,-0.9483,-0.1478,-19.7823,-0.1919,-49.9937
2858,300397,天和防务,-0.9617,-0.0462,,-0.1993,-20.566
2859,000673,当代东方,-0.9936,-0.1909,-4.2306,-1.0691,-112.6343
2860,600556,ST慧球,-0.9949,-0.7418,-18.0316,-1.014,-104.3837
2861,300273,和佳股份,-1.0073,-0.2136,-7.4033,-0.6021,-133.8519
2862,600275,武昌鱼,-1.0203,-0.0298,,-0.0576,-5.7811
2863,600318,新力金融,-1.0878,-0.1405,-5.1447,-0.2033,-39.6877
2864,000828,东莞控股,-1.0898,-0.1436,-1.4626,-0.3197,-45.4418
2865,600890,中房股份,-1.1954,-0.0521,-1.5684,-0.5333,-53.325
2866,600639,浦东金桥,-1.2514,-0.106,-3.9799,-0.2181,-51.3849
2867,600225,天津松江,-1.2524,-0.0535,,-0.0623,-7.8635
2868,000502,绿景控股,-1.2595,-0.0615,,-0.1294,-12.9391
2869,600604,市北高新,-1.2805,-0.1441,-10.7819,-0.243,-48.4464
2870,000504,*ST生物,-1.2838,-0.1399,,-0.1251,-12.6469
2871,600094,大名城,-1.3006,-0.1843,-10.4908,-0.2523,-35.6549
2872,600145,*ST新亿,-1.3067,-0.0058,-0.0863,-0.0182,-4.1822
2873,600301,*ST南化,-1.3362,-0.0943,,-0.1269,-14.5467
2874,600393,粤泰股份,-1.3955,-0.2194,-19.2181,-0.2801,-43.4272
2875,000863,三湘印象,-1.4801,-0.0571,-9.6611,-0.0735,-11.8959
2876,000668,荣丰控股,-1.49,-0.1102,-5.4531,-0.2228,-26.2152
2877,600610,中毅达,-1.4958,-0.0809,,-1.2107,-128.4894
2878,600193,创兴资源,-1.5205,-0.07,-0.4383,-1.4643,-146.4333
2879,600191,华资实业,-1.5294,-0.0184,-0.3396,-0.1178,-21.553
2880,600681,百川能源,-1.5724,-0.1437,,-0.1709,-17.0897
2881,600817,*ST宏盛,-1.5911,-0.0539,,-0.1361,-178.38400000000001
2882,002305,南国置业,-1.6141,-0.258,-58.7902,-0.3099,-82.12899999999999
2883,600555,海航创新,-1.7074,-0.0588,-8.5644,-0.1109,-19.0474
2884,000537,广宇发展,-1.8112,-0.3271,-10.7597,-0.4978,-63.0816
2885,600883,博闻科技,-1.93,-0.0323,-0.3323,-0.2997,-46.9884
2886,600733,S前锋,-2.0075,-0.0461,,-0.1123,-19.7017
2887,300268,万福生科,-2.2764,-0.0592,,-0.258,-35.8523
2888,600149,廊坊发展,-2.6474,-0.08,,-0.1736,-108.4755
2889,600146,商赢环球,-2.7989,-0.2114,,-0.3706,-38.8359
2890,000638,万方发展,-3.0048,-0.2836,,-0.3231,-82.3647
2891,300023,宝德股份,-4.8533,-0.3544,-24.5335,-0.4602,-54.8145
2892,600382,广东明珠,-5.5738,-0.3769,-7.6671,-4.282,-428.2028
2893,600696,匹凸匹,-10.3812,-0.1593,,-0.278,-31.6592
2894,601997,贵阳银行,,0.1589,11.6835,0.1689,
2895,601818,光大银行,,0.0667,7.1474,0.0718,
2896,601009,南京银行,,0.1006,11.4672,0.1077,
2897,000776,广发证券,,0.091,2.8025,0.1124,
2898,601988,中国银行,,0.04,3.7460000000000004,0.0435,
2899,601198,东兴证券,,0.0178,0.6385,0.0219,
2900,601377,兴业证券,,-0.0122,-0.3087,-0.0147,
2901,601288,农业银行,,0.0461,4.538,0.0495,
2902,601336,新华保险,,0.0113,0.866,0.0124,
2903,600109,国金证券,,0.2419,5.7814,0.3422,
2904,600015,华夏银行,,0.0008,0.0847,0.0008,
2905,601128,常熟银行,,-0.0305,-3.3708,-0.0331,
2906,601169,北京银行,,0.0197,2.1571,0.0211,
2907,600999,招商证券,,-0.0628,-1.6753,-0.0753,
2908,601788,光大证券,,0.0028,0.0701,0.0035,
2909,000001,平安银行,,-0.0007,-0.0835,-0.0008,
2910,000686,东北证券,,-0.0528,-1.4521,-0.0629,
2911,600919,江苏银行,,0.1151,15.6309,0.1213,
2912,601688,华泰证券,,0.0327,1.3725,0.0399,
2913,002500,山西证券,,0.0752,2.4446,0.1036,
2914,600816,安信信托,,0.1972,1.0490000000000002,0.6338,
2915,601601,中国太保,,0.0443,2.2671,0.0519,
2916,601398,工商银行,,0.051,4.0752,0.0555,
2917,601628,中国人寿,,-0.0077,-0.5346,-0.0089,
2918,000750,国海证券,,-0.1143,-3.2617,-0.1552,
2919,601939,建设银行,,0.0345,2.7677,0.0375,
2920,601166,兴业银行,,0.1545,16.1637,0.1643,
2921,000166,申万宏源,,0.1513,4.0604,0.1791,
2922,000563,陕国投A,,0.0407,0.7849,0.327,36.0798
2923,600958,东方证券,,-0.0662,-1.8653,-0.0797,
2924,600369,西南证券,,0.0343,0.6932,0.0471,
2925,601211,国泰君安,,0.062,1.6867,0.0798,
2926,002142,宁波银行,,0.0273,2.9786,0.0291,
2927,601998,中信银行,,-0.0041,-0.4992,-0.0043,
2928,601099,太平洋,,-0.2348,-7.0556,-0.3065,
2929,002736,国信证券,,-0.0094,-0.1647,-0.0118,
