code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
601985,中国核电,新型电力,北京,20.97,424125.0,1556543.0,26925574.0,3265889.0,10874621.0,1289477.88,0.83,0.16,2.58,2.61,20150610
002089,新 海 宜,通信设备,江苏,147.48,49017.14,68733.47,397436.66,174515.52,87009.22,36645.68,0.53,0.057,2.8,6.01,20061130
300236,上海新阳,染料涂料,上海,126.13,16164.54,19376.58,136194.0,68074.07,18242.5,80098.34,4.13,0.149,6.28,5.98,20110629
000697,炼石有色,小金属,陕西,0.0,45413.32,55968.0,157097.77,76719.03,55257.03,56684.8,1.01,-0.018000000000000002,2.59,9.23,19970325
002471,中超控股,电气设备,江苏,80.62,125785.1,126800.0,855886.0,658723.06,120260.63,2628.9,0.02,0.043,1.39,4.95,20100910
600329,中新药业,中成药,天津,25.52,56576.8,76887.29,625273.94,416032.0,76887.15,130748.01,1.7,0.336,5.27,3.26,20010606
300215,电科院,电气设备,江苏,531.37,52409.42,75832.25,358234.69,52031.4,168702.13,24573.65,0.32,0.019,1.84,11.2,20110511
300155,安居宝,元器件,广东,1198.47,27161.13,54337.05,140899.95,101045.86,22703.15,35723.6,0.66,0.006,2.06,6.66,20110107
600141,兴发集团,化工原料,湖北,102.21,48029.71,51223.73,2274027.5,517951.66,1157375.5,286517.97,5.59,0.067,9.14,1.51,19990616
600380,健康元,化学制药,深圳,32.06,156105.31,158838.92,1465797.88,682329.0,439479.75,70036.02,0.44,0.162,3.06,3.4,20010608
002317,众生药业,中成药,广东,25.33,49245.82,81490.9,312756.84,115436.07,49723.3,51696.82,0.63,0.31,3.01,4.61,20091211
000791,甘肃电投,水力发电,甘肃,0.0,72211.4,97112.61,1929565.25,181898.02,1603476.38,340267.75,3.5,-0.18,5.09,2.73,19971014
002291,星期六,服饰,广东,138.93,36335.0,39892.19,304030.72,259236.52,12683.37,94621.5,2.37,0.051,4.6,3.05,20090903
000090,天健集团,建筑施工,深圳,35.57,77354.2,119778.54,1628496.88,1348207.38,15567.09,228084.55,1.9,0.14800000000000002,5.0,2.11,19990721
300125,易世达,电气设备,辽宁,0.0,8805.08,11800.0,191532.55,96467.32,59666.68,81123.32,6.87,-0.19699999999999998,9.09,3.1,20101013
300029,天龙光电,专用机械,江苏,0.0,19345.66,20000.0,57189.18,34494.0,15390.32,83145.11,4.16,-0.013000000000000001,1.18,12.03,20091225
600616,金枫酒业,红黄药酒,上海,78.17,48803.76,51461.92,221311.66,135246.5,38763.23,52993.75,1.03,0.068,3.82,2.78,19920929
002505,大康农业,农业综合,湖南,970.6,154608.8,548537.25,1066251.38,839478.88,63495.82,16191.62,0.03,0.002,1.05,3.36,20101118
000988,华工科技,电器仪表,湖北,67.28,89111.65,89111.65,545930.25,356506.69,112387.21,93271.55,1.05,0.132,3.42,5.18,20000608
300153,科泰电源,电气设备,上海,238.06,31951.61,32000.0,151186.55,106861.15,20657.93,49463.78,1.55,0.045,2.93,7.25,20101229
002029,七 匹 狼,服饰,福建,38.24,75447.57,75567.0,659365.19,454442.94,42683.2,187980.25,2.49,0.139,6.69,1.59,20040806
002714,牧原股份,农业综合,河南,12.06,30705.0,103374.63,927299.81,257662.45,395629.84,145615.88,1.41,1.037,4.44,5.63,20140128
600280,中央商场,百货,江苏,55.29,114833.47,114833.47,1638801.5,1318901.38,211647.97,1277.0,0.01,0.065,1.47,4.87,20000926
300089,文化长城,陶瓷,广东,356.59,24928.5,43480.01,121672.77,56843.3,15464.69,26089.42,0.6,0.025,2.15,8.32,20100625
601001,大同煤业,煤炭开采,山西,15.56,167370.0,167370.0,2631553.75,1136206.38,435404.94,112577.25,0.67,0.231,3.14,2.29,20060623
600067,冠城大通,全国地产,福建,156.19,148779.45,148779.45,2025102.75,1494969.38,130414.67,168873.38,1.14,0.023,4.68,1.54,19970508
002711,欧浦智网,仓储物流,广东,43.72,25131.99,66004.39,283221.84,159352.91,26780.59,95.23,0.0,0.166,2.16,6.71,20140127
601857,中国石油,石油开采,北京,1265.2,16192208.0,18302098.0,241849184.0,40642300.0,65916800.0,12821000.0,0.7,0.003,6.46,1.13,20071105
300240,飞力达,仓储物流,江苏,60.94,36519.89,36555.98,184363.77,112657.45,36058.23,24526.32,0.67,0.09,2.76,3.97,20110706
601238,广汽集团,汽车整车,广东,17.93,423675.28,645005.31,7871737.5,3452257.5,1109931.75,860428.19,1.33,0.617,6.5,3.41,20120329
002199,*ST东晶,元器件,浙江,0.0,14600.78,24344.24,136817.94,47294.12,76147.4,51555.8,2.12,-0.259,1.56,9.47,20071221
000938,紫光股份,软件服务,北京,124.32,20607.42,104230.31,3790830.75,1677543.25,28642.3,2106617.75,20.21,0.55,22.6,2.8,19991104
600091,ST明科,化工原料,内蒙,0.0,33652.6,43741.25,120823.13,54528.2,1215.6,167037.94,3.82,-0.079,1.92,5.82,19970704
600493,凤竹纺织,纺织,福建,401.63,27200.0,27200.0,93937.07,36972.26,33887.5,19092.56,0.7,0.019,2.35,6.36,20040421
300518,盛讯达,软件服务,深圳,124.39,2334.0,9334.0,106681.77,88410.9,2501.28,48719.3,5.22,0.71,10.66,12.34,20160624
000333,美的集团,家用电器,广东,8.92,634169.19,642493.44,16750275.0,11683425.0,2100000.5,1283200.25,2.0,1.4780000000000002,8.61,3.06,19931112
600055,万东医疗,医疗保健,北京,112.83,34632.0,38629.73,203874.63,135563.86,20672.77,92078.38,2.38,0.084,4.39,4.29,19970519
600828,茂业商业,百货,四川,19.42,56981.73,173198.25,1564786.13,219831.59,737694.56,33223.3,0.19,0.19399999999999998,2.13,3.54,19940224
002343,慈文传媒,影视音像,浙江,70.96,21968.92,31451.0,344497.78,235788.55,4106.24,10063.88,0.32,0.294,3.63,11.47,20100126
600692,亚通股份,水运,上海,244.85,25501.05,35176.41,241392.41,194382.27,4530.21,6123.2,0.17,0.031,1.7,8.94,19931119
300026,红日药业,中成药,天津,30.9,71038.32,100379.88,668221.63,365785.78,101289.03,261735.59,2.61,0.31,5.56,3.45,20091030
002158,汉钟精机,工程机械,上海,37.9,53038.1,53038.1,231381.8,175134.56,32177.05,73186.4,1.38,0.152,3.51,3.29,20070817
002424,贵州百灵,中成药,贵州,75.57,73166.13,141120.0,388417.75,292544.19,58422.21,14662.61,0.1,0.153,1.95,11.86,20100603
600729,重庆百货,百货,重庆,14.36,37299.14,40652.85,1226383.25,780493.0,251365.41,41376.93,1.02,0.94,11.35,2.38,19960702
300097,智云股份,电器仪表,辽宁,73.77,8292.33,14941.66,191091.66,85537.18,6952.88,92748.97,6.21,0.341,8.72,5.77,20100728
601155,新城控股,区域地产,江苏,15.14,69106.04,222048.42,8179645.0,6228947.0,189075.8,236128.45,1.06,0.45,5.71,2.04,20151204
002240,威华股份,家居用品,广东,0.0,41992.25,49070.39,239430.63,95012.74,127728.47,95303.06,1.94,-0.13,2.69,4.31,20080523
000759,中百集团,超市连锁,湖北,0.0,68057.9,68102.14,801207.94,287633.44,397717.16,107097.9,1.57,-0.092,4.27,1.83,19970519
002729,好利来,元器件,福建,381.05,1768.0,6668.0,43604.96,17034.07,23325.15,17834.05,2.67,0.102,5.83,13.39,20140912
600261,阳光照明,家用电器,浙江,26.28,145210.3,145210.3,498630.44,348030.63,104045.21,26515.85,0.18,0.15,2.01,3.92,20000720
600155,宝硕股份,其他建材,河北,0.0,41250.0,119234.47,60793.65,40677.8,4813.6,36891.78,0.31,-0.031,0.66,23.78,19980918
002777,久远银海,软件服务,四川,143.97,2000.0,8000.0,89025.71,77720.9,5427.24,20205.24,2.53,0.34299999999999997,5.09,19.37,20151231
600202,哈空调,电气设备,黑龙江,0.0,38334.07,38334.07,223800.42,153039.0,52233.43,7630.66,0.2,-0.11900000000000001,2.13,5.56,19990603
600634,中技控股,其他建材,上海,144.3,39797.87,57573.21,721259.38,377385.63,77527.88,120671.27,2.1,0.055,4.47,3.55,19930304
300001,特锐德,电气设备,山东,105.65,82438.09,99757.0,752982.94,534624.94,85003.31,84787.67,0.85,0.095,2.56,7.86,20091030
600551,时代出版,出版业,安徽,21.76,50582.53,50582.53,654759.0,477040.5,73906.72,134432.81,2.66,0.46399999999999997,8.34,2.42,20020905
600467,好当家,渔业,山东,77.9,146099.44,146099.44,514743.66,147242.56,246221.05,39847.98,0.27,0.026000000000000002,2.02,2.0,20040405
601116,三江购物,超市连锁,浙江,49.65,40189.3,41075.87,266142.47,141421.38,103428.18,66753.46,1.63,0.122,3.77,3.22,20110302
601918,*ST新集,煤炭开采,安徽,139.84,259054.19,259054.19,3119417.5,231822.17,1199799.25,178790.84,0.69,0.015,1.69,2.44,20071219
601788,光大证券,证券,上海,25.11,390669.88,461078.75,17373356.0,0.0,86587.06,1683883.25,3.65,0.39,9.83,1.68,20090818
600389,江山股份,农药化肥,江苏,730.51,29700.0,29700.0,310429.84,103856.99,157549.56,11555.3,0.39,0.013999999999999999,4.34,4.75,20010110
000858,五 粮 液,白酒,四川,16.18,379575.59,379596.69,5996292.5,5216259.5,517872.19,95325.56,0.25,1.024,11.64,2.85,19980427
002284,亚太股份,汽车配件,浙江,62.33,68597.15,73755.6,454003.75,247735.8,110977.76,113704.27,1.54,0.135,3.54,4.75,20090828
002422,科伦药业,化学制药,四川,31.42,92510.09,144000.0,2385541.25,958600.81,677849.44,367554.38,2.55,0.268,7.82,2.15,20100603
600217,中再资环,环境保护,陕西,223.41,69198.27,134158.75,285849.0,224061.02,41067.76,-38920.2,-0.29,0.019,0.67,12.68,19991216
600608,ST沪科,普钢,上海,0.0,31837.14,32886.14,22407.89,18408.85,3278.84,43903.6,1.34,-0.047,-0.01,-885.21,19920327
002397,梦洁股份,纺织,湖南,51.75,33148.07,67824.15,205559.84,127145.75,58735.05,24394.85,0.36,0.08199999999999999,2.05,4.16,20100429
600702,沱牌舍得,白酒,四川,156.03,33730.0,33730.0,374208.63,260511.47,59327.73,80197.34,2.38,0.069,6.73,3.18,19960524
600170,上海建工,建筑施工,上海,14.31,690631.5,713185.69,14693154.0,11434100.0,676029.94,288067.41,0.4,0.151,3.09,1.4,19980623
300222,科大智能,电气设备,上海,105.8,28006.35,72812.35,365543.25,164251.25,18173.65,173489.91,2.38,0.12,3.98,5.44,20110525
002811,亚泰国际,装修装饰,深圳,81.47,4500.0,18000.0,172973.56,148101.22,1664.61,10009.82,0.56,0.239,4.68,8.32,20160908
600388,龙净环保,环境保护,福建,35.68,106905.0,106905.0,1386927.63,1216850.25,90367.86,52246.46,0.49,0.184,3.36,3.91,20001229
600333,长春燃气,供气供热,吉林,1702.64,52961.98,52961.98,476960.81,64643.05,235047.97,56331.18,1.06,0.003,2.93,3.0,20001211
300381,溢多利,饲料,广东,152.42,3044.22,13558.5,334033.31,165099.56,85180.34,131581.77,9.7,0.27,13.51,5.38,20140128
000001,平安银行,银行,深圳,6.35,1463118.0,1717041.13,280098304.0,0.0,531000.0,5646500.0,3.29,0.716,10.0,0.91,19910403
002080,中材科技,化纤,江苏,26.98,18270.16,80679.02,2048394.25,866971.63,904100.0,551992.25,6.84,0.38,9.88,1.85,20061120
600048,保利地产,全国地产,广东,11.0,1075891.13,1185781.25,43404588.0,40999580.0,311191.53,1479473.5,1.25,0.46,6.9,1.33,20060731
000731,四川美丰,农药化肥,四川,0.0,59148.42,59148.42,469451.44,148459.17,229945.7,64085.73,1.08,-0.076,4.51,2.04,19970617
002413,雷科防务,通信设备,江苏,174.1,70826.24,109317.9,224078.55,126995.77,4656.56,60210.51,0.55,0.04,2.03,6.85,20100528
002319,乐通股份,染料涂料,广东,416.85,19994.61,20000.0,115613.3,37636.23,46892.26,18605.78,0.93,0.027999999999999997,2.82,8.25,20091211
603918,金桥信息,软件服务,上海,6603.54,12334.4,17600.0,65006.85,55849.76,6715.62,12150.44,0.69,0.002,2.57,10.88,20150528
600491,龙元建设,建筑施工,浙江,67.72,94760.0,126210.0,2580989.5,2448527.5,27506.11,147892.73,1.17,0.10400000000000001,4.01,3.5,20040524
600093,禾嘉股份,汽车配件,四川,31.03,32244.75,112244.75,1018028.81,979781.38,31943.05,403888.31,3.6,0.228,5.22,2.71,19970626
000039,中集集团,轻工机械,深圳,0.0,126092.13,297836.38,11479992.0,4497653.0,2157427.25,312738.81,1.05,-0.14,8.61,1.64,19940408
600723,首商股份,百货,北京,20.9,65806.95,65840.75,630740.13,461728.41,81543.18,82504.47,1.25,0.226,5.06,1.87,19960716
002707,众信旅游,旅游服务,北京,106.83,34913.39,84395.59,395370.19,256824.7,950.77,36661.71,0.43,0.08900000000000001,1.91,9.95,20140123
002357,富临运业,公路,四川,35.99,31324.73,31348.9,299773.63,26134.5,83241.96,18025.64,0.58,0.19899999999999998,3.13,4.58,20100210
300389,艾比森,半导体,深圳,62.77,9251.03,31946.22,138220.84,94626.96,32190.16,7275.91,0.23,0.19,2.77,8.61,20140801
300122,智飞生物,生物制药,重庆,1273.89,86343.25,160000.0,266052.22,121730.67,61280.23,20796.47,0.13,0.008,1.56,12.26,20100928
601107,四川成渝,路桥,四川,10.87,216274.0,305806.0,3457454.75,807503.13,56585.13,184394.06,0.6,0.221,4.23,1.13,20090727
600273,嘉化能源,化工原料,浙江,16.09,57999.83,130628.52,659574.69,213113.52,306430.88,141101.75,1.08,0.301,2.78,3.49,20030627
000968,*ST煤气,煤炭开采,山西,0.0,51374.69,51374.69,1211072.88,139021.7,859721.19,58391.55,1.14,-1.084,-0.63,-15.42,20000622
002652,扬子新材,其他建材,江苏,76.38,26014.91,32004.0,184452.42,101559.36,34862.9,7322.2,0.23,0.096,1.97,7.43,20120119
600814,杭州解百,百货,浙江,31.74,31038.3,71502.67,446766.44,213064.16,104153.38,1428.49,0.02,0.154,2.86,3.42,19940114
601008,连云港,港口,江苏,408.83,81163.5,101521.5,669317.25,51040.57,375802.38,161476.69,1.59,0.006,3.15,1.57,20070426
601965,中国汽研,汽车服务,重庆,43.39,96117.97,96117.97,434666.16,228330.34,150580.11,141141.02,1.47,0.115,3.94,2.53,20120611
600027,华电国际,火力发电,山东,9.39,678460.56,986297.69,20283070.0,2085903.63,13389412.0,1315050.88,1.33,0.267,4.25,1.18,20050203
000949,新乡化纤,化纤,河南,93.61,102670.2,125765.6,529419.94,200755.27,250193.88,95014.5,0.76,0.027000000000000003,2.45,2.06,19991021
600650,锦江投资,公共交通,上海,54.34,39056.01,55161.01,466927.0,122051.42,113810.61,39561.23,0.72,0.23199999999999998,5.72,4.4,19930607
600295,鄂尔多斯,服饰,内蒙,49.76,61200.0,103200.0,4486998.5,1399474.63,2235728.25,145574.91,1.41,0.10099999999999999,7.06,1.43,20010426
600747,大连控股,多元金融,辽宁,0.0,106432.84,146432.84,254438.13,226378.55,8035.27,99619.9,0.68,-0.026000000000000002,1.37,3.69,19960916
000572,海马汽车,汽车整车,海南,23.98,164209.52,164463.64,1658824.0,610011.88,307291.56,376545.72,2.29,0.106,4.53,1.12,19940808
002440,闰土股份,染料涂料,浙江,22.44,61631.51,76700.0,725402.19,374368.75,265051.72,153721.88,2.0,0.344,7.76,1.99,20100706
002096,南岭民爆,化工原料,湖南,183.1,37085.19,37128.69,391584.16,198506.34,91364.96,64814.6,1.75,0.042,5.81,2.66,20061222
000833,贵糖股份,造纸,广西,0.0,37808.64,66840.18,346608.28,160268.22,77500.93,134248.77,2.01,-0.006,3.89,2.67,19981111
600397,安源煤业,煤炭开采,江西,0.0,98995.97,98995.97,976967.81,460136.34,319360.28,184983.36,1.87,-0.256,3.3,1.57,20020702
000539,粤电力Ａ,火力发电,广东,18.59,255390.92,525028.38,7204134.5,1182739.0,4431767.0,500774.66,0.95,0.141,4.41,1.18,19931126
002222,福晶科技,元器件,福建,100.99,41953.37,42750.0,72106.61,31495.83,33315.55,6693.95,0.16,0.078,1.5,10.49,20080319
600598,北大荒,种植业,黑龙江,15.81,177767.98,177767.98,855575.38,410831.41,375294.38,242022.13,1.36,0.33299999999999996,3.21,3.29,20020329
002092,中泰化学,化工原料,新疆,41.55,97447.13,214644.95,4056921.5,1102884.75,2413295.5,700484.56,3.26,0.18,6.87,1.53,20061208
000809,铁岭新城,区域地产,辽宁,0.0,82479.13,82479.13,651897.25,608461.75,27737.99,3199.37,0.04,-0.08800000000000001,3.85,1.37,19980616
300191,潜能恒信,石油开采,北京,968.78,20702.0,32000.0,122756.42,89479.81,16371.92,54950.8,1.72,0.019,3.65,10.12,20110316
000959,首钢股份,普钢,北京,855.23,120615.02,528938.94,12302169.0,1308552.38,7492805.5,2009106.25,3.8,0.003,4.11,1.29,19991216
603026,石大胜华,化工原料,山东,42.18,14042.75,20268.0,208034.98,59923.56,115196.67,42942.15,2.12,0.505,7.19,5.92,20150529
600083,博信股份,建筑施工,广东,924.19,22692.27,23000.0,12419.44,9825.92,286.92,9643.53,0.42,0.012,0.24,90.0,19970606
002436,兴森科技,元器件,深圳,77.15,32369.71,49596.92,394656.53,148083.91,160546.77,99990.78,2.02,0.141,4.5,4.82,20100618
002372,伟星新材,其他建材,浙江,25.6,68010.88,77569.67,301073.25,185835.05,69118.4,85450.38,1.1,0.31,2.96,5.49,20100318
601608,中信重工,专用机械,河南,557.52,411000.0,433941.94,2137238.5,1284064.13,373763.47,210105.05,0.48,0.005,2.0,2.73,20120706
603616,韩建河山,其他建材,北京,0.0,14736.0,29336.0,160951.38,102581.61,36131.73,40295.4,1.37,-0.107,2.75,5.97,20150611
300483,沃施股份,专用机械,上海,132.35,3193.19,6150.0,44929.18,34683.12,7539.37,19029.03,3.09,0.207,6.44,8.49,20150630
600000,浦发银行,银行,上海,6.65,2051881.88,2161828.0,537129280.0,0.0,2078100.0,7467800.0,3.45,1.23,14.6,1.13,19991110
300513,恒泰实达,软件服务,北京,392.68,1906.0,7616.0,62707.23,60358.26,449.17,26995.9,3.54,0.15,6.73,13.95,20160530
601328,交通银行,银行,上海,5.46,3925086.5,7426272.5,795632192.0,0.0,8989500.0,11339200.0,1.53,0.5,7.24,0.77,20070515
002533,金杯电工,电气设备,湖南,43.68,50714.07,55313.41,302555.47,210466.7,57357.8,80226.59,1.45,0.128,3.74,2.99,20101231
600104,上汽集团,汽车整车,上海,8.19,1102556.63,1102556.63,51509148.0,27356924.0,3985053.25,4098541.5,3.72,1.3659999999999999,15.95,1.4,19971125
002102,冠福股份,化学制药,福建,75.81,120763.84,218618.27,478420.94,127260.86,43304.12,168159.23,0.77,0.037000000000000005,1.35,4.17,20061229
002799,环球印务,广告包装,陕西,175.76,2500.0,10000.0,78260.75,44647.6,25465.67,14671.62,1.47,0.161,5.04,11.21,20160608
300499,高澜股份,专用机械,广东,139.75,3000.6,12000.59,95198.0,74647.18,11459.35,26870.11,2.24,0.163,4.64,9.79,20160202
600699,均胜电子,汽车配件,浙江,48.29,68936.97,68936.97,2672668.75,1012037.88,450467.31,213827.55,3.1,0.355,5.81,5.9,19931206
002081,金 螳 螂,装修装饰,江苏,17.11,251846.2,264330.88,2473468.0,2089175.63,107454.6,15882.98,0.06,0.336,3.47,3.32,20061120
300535,达威股份,化工原料,四川,113.72,1494.0,5974.0,41037.59,22382.17,8433.51,7684.75,1.29,0.413,7.57,12.41,20160812
002575,群兴玩具,文教休闲,广东,309.55,58872.0,58872.0,94919.07,27789.46,39467.35,15371.74,0.26,0.019,1.54,7.65,20110422
002786,银宝山新,专用机械,深圳,100.5,9534.0,38124.0,277259.88,195806.06,51775.05,17355.93,0.46,0.11800000000000001,2.6,9.14,20151223
600688,上海石化,石油加工,上海,10.41,730500.0,1080000.0,3192495.0,1273349.63,1377916.88,52797.4,0.05,0.287,2.03,2.94,19931108
300182,捷成股份,软件服务,北京,38.17,98742.84,256246.77,1159356.88,413204.59,17176.78,607599.19,2.37,0.157,3.62,3.32,20110222
300415,伊之密,专用机械,广东,42.56,15900.0,24000.0,167896.27,86140.75,39564.94,22821.45,0.95,0.212,3.26,5.54,20150123
600438,通威股份,饲料,四川,32.41,163421.92,246113.17,1367906.63,530133.56,621393.5,340671.25,1.38,0.11,2.64,2.31,20040302
300330,华虹计通,软件服务,上海,0.0,16757.92,16851.73,54109.85,42526.05,11073.45,19397.76,1.15,-0.046,2.4,7.79,20120619
000937,冀中能源,煤炭开采,河北,1201.64,286918.53,353354.69,3988763.25,1378446.75,1357532.63,415529.0,1.18,0.003,5.2,1.2,19990909
000875,吉电股份,火力发电,吉林,49.44,111563.03,146061.2,2728927.25,337573.03,1858913.0,261771.05,1.79,0.064,2.7,2.33,20020926
300230,永利股份,塑料,上海,75.02,10570.73,25191.53,180646.55,98705.59,39252.07,50375.1,2.0,0.26,5.12,6.27,20110615
002530,丰东股份,专用机械,江苏,574.72,26800.0,26800.0,100039.96,57810.55,21538.15,21020.18,0.78,0.027999999999999997,2.6,12.38,20101231
002277,友阿股份,百货,湖南,22.11,56612.26,70830.25,1204839.38,541588.13,193515.63,198131.61,2.8,0.37,6.84,1.91,20090717
002654,万润科技,半导体,深圳,83.84,38987.35,80284.27,309643.97,141848.63,54628.05,97006.4,1.21,0.079,2.61,5.08,20120217
603008,喜临门,家居用品,浙江,50.2,31500.0,31500.0,333117.5,135948.73,81181.43,46632.03,1.48,0.198,4.3,4.63,20120717
002185,华天科技,半导体,甘肃,39.34,90576.9,106555.64,725140.13,369091.31,263377.25,225764.88,2.12,0.22,4.47,2.98,20071120
002341,新纶科技,化工原料,深圳,89.78,27829.56,37344.0,394638.28,157718.63,111250.02,78432.03,2.1,0.11199999999999999,3.97,5.07,20100122
300192,科斯伍德,染料涂料,江苏,89.35,17442.0,24255.0,78454.28,43905.84,30261.81,20063.38,0.83,0.075,2.83,4.76,20110322
601100,恒立液压,工程机械,江苏,149.88,24727.5,63000.0,510128.0,228068.3,159010.75,208606.77,3.31,0.05,5.5,2.45,20111028
002398,建研集团,其他建材,福建,26.63,25489.44,34273.19,246303.91,158465.63,39407.7,57738.42,1.68,0.253,5.98,2.25,20100506
